customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,charges_per_month,addon_count,churn_prob,risk_tier
1212-GLHMD,1,0,1,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,93.45,0,23.36,0,0.3736858,Medium
7878-JGDKK,0,0,1,0,27,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,53.8,1389.85,0,51.48,2,0.45675972,Medium
1088-AUUZZ,0,0,0,1,41,1,0,DSL,1,1,1,0,1,0,One year,0,Mailed check,70.2,2894.55,0,70.6,4,0.051296026,Low
6614-YWYSC,0,0,1,1,50,1,0,DSL,1,0,0,1,1,1,One year,0,Electronic check,75.5,4025.6,0,80.51,4,0.033562366,Low
9588-OZDMQ,0,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,20.35,1354.4,0,18.81,0,0.007611745,Low
6476-EPYZR,1,0,0,0,70,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),26.05,1856.4,0,26.52,0,0.06961699,Low
1174-FGIFN,0,0,1,1,44,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.6,926.0,0,21.05,0,0.019181132,Low
6620-HVDUJ,1,0,1,1,34,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.1,682.1,0,20.06,0,0.02461567,Low
1032-MAELW,1,1,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.3,1778.7,0,24.7,0,0.02449348,Low
7641-TQFHN,0,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Electronic check,24.5,1816.2,0,25.58,0,0.056553744,Low
1552-TKMXS,1,0,0,0,64,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.5,7069.25,0,110.46,5,0.26603758,Low
8622-ZLFKO,1,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.25,1841.2,0,25.57,0,0.028804548,Low
6188-UXBBR,0,1,1,0,29,1,0,Fiber optic,1,0,1,0,0,1,One year,0,Bank transfer (automatic),90.1,2656.7,0,91.61,3,0.3381469,Medium
2333-KWEWW,1,0,1,0,23,1,0,DSL,1,0,1,1,0,1,One year,1,Bank transfer (automatic),68.75,1689.45,0,73.45,4,0.16402139,Low
5702-SKUOB,0,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.2,1054.75,0,20.28,0,0.016334824,Low
1134-YWTYF,1,0,0,0,64,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.1,7334.05,0,114.59,6,0.22373769,Low
6061-GWWAV,0,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,0,100.2,3,0.78294766,High
0679-TDGAK,0,0,1,0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,91.45,171.45,0,85.72,2,0.927753,High
6585-WCEWR,1,0,1,1,34,1,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,84.75,2839.45,0,83.51,6,0.019937465,Low
9067-YGSCA,0,0,1,1,53,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,78.75,3942.45,0,74.39,4,0.03674675,Low
9067-SQTNS,1,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,873.4,0,18.58,0,0.009717507,Low
1776-SPBWV,0,0,0,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.9,1529.65,0,21.25,0,0.007464472,Low
8735-SDUFN,0,0,1,1,72,1,1,Fiber optic,1,1,0,1,0,1,Two year,1,Credit card (automatic),97.75,6991.6,0,97.11,4,0.012169144,Low
9668-PUGNU,1,0,0,0,7,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,100.4,715.0,0,102.14,4,0.88087815,High
9405-GPBBG,1,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.45,1681.6,0,23.68,0,0.03179949,Low
1926-QUZNN,1,1,0,0,41,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),101.1,4016.2,0,97.96,4,0.45545775,Medium
7016-NVRIC,0,0,1,1,67,0,0,DSL,1,0,0,0,1,1,Two year,0,Credit card (automatic),50.9,3281.65,0,48.98,3,0.02906836,Low
5829-NVSQN,0,0,1,0,69,1,1,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),107.2,7317.1,0,106.04,5,0.47468874,Medium
9565-AXSMR,1,1,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),92.2,6474.45,0,92.49,6,0.0732492,Low
8869-LIHMK,0,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.4,8164.1,0,113.39,6,0.10878312,Low
0447-RXSGD,0,0,1,1,34,0,0,DSL,0,0,0,1,1,0,Two year,1,Electronic check,40.55,1325.85,0,39.0,2,0.05543951,Low
4927-WWOOZ,1,0,1,1,65,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),26.0,1654.85,0,25.46,0,0.01134838,Low
5788-YPOEG,1,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),111.95,7795.95,0,111.37,6,0.21050628,Low
0661-KBKPA,1,0,1,1,72,0,0,DSL,1,0,1,0,1,1,Two year,1,Credit card (automatic),53.8,3952.45,0,54.9,4,0.01497326,Low
9081-WWXKP,0,0,0,1,35,1,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,72.1,2495.15,0,71.29,3,0.07945776,Low
0784-ZQJZX,1,0,1,0,12,1,1,DSL,1,0,1,0,1,1,One year,0,Electronic check,78.85,876.75,0,73.06,4,0.3615194,Medium
3133-PZNSR,1,0,1,1,62,1,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),70.75,4263.45,0,68.77,4,0.0192713,Low
0722-SVSFK,1,0,0,0,25,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Credit card (automatic),76.15,1992.95,0,79.72,4,0.34130928,Medium
3612-YVGSJ,1,0,0,0,52,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.1,1982.1,0,38.12,3,0.046022218,Low
9825-YCXWZ,0,1,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,562.7,0,70.34,0,0.7253612,High
5397-NSKQG,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,33.7,0,16.85,0,0.32979375,Medium
8565-HBFNN,1,0,1,1,56,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,1090.1,0,19.47,0,0.012797072,Low
2000-DHJUY,1,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,227.45,0,18.95,0,0.19066101,Low
8670-ERCJH,1,0,1,0,47,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,26.9,1250.85,0,26.61,0,0.17751864,Low
7758-UJWYS,0,1,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.2,37.2,0,18.6,0,0.48993075,Medium
2050-ONYDQ,1,0,0,0,18,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.0,892.7,0,49.59,1,0.38568366,Medium
7055-JCGNI,1,0,0,0,8,1,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,60.0,487.75,0,60.97,2,0.5946202,Medium
0739-UUAJR,0,0,1,0,45,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Mailed check,84.55,3713.95,0,82.53,2,0.51482373,Medium
4826-DXMUP,0,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.45,141.7,0,47.23,0,0.6500219,High
7285-KLOTR,1,0,0,0,38,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,678.2,0,17.85,0,0.04703278,Low
0654-PQKDW,0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,115.55,8425.3,0,117.02,6,0.1290871,Low
7175-NTIXE,1,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),99.0,7061.65,0,99.46,4,0.014106887,Low
7963-SHNDT,0,0,1,1,66,0,0,DSL,0,0,0,1,1,1,Two year,0,Bank transfer (automatic),50.55,3364.55,0,50.98,3,0.022899179,Low
9796-BPKIW,1,0,1,1,13,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.0,332.5,0,25.58,0,0.043001022,Low
0188-GWFLE,1,0,1,1,65,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.55,5963.95,0,91.75,6,0.011269776,Low
8129-GMVGI,0,0,1,1,15,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,278.85,0,18.59,0,0.029377427,Low
2882-DDZPG,1,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.85,1871.85,0,26.0,0,0.023746135,Low
3547-LQRIK,1,0,1,1,42,1,0,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,100.4,4303.65,0,102.47,4,0.05373968,Low
9137-NOQKA,1,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.0,1753.0,0,24.69,0,0.0278527,Low
5843-TTHGI,1,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.25,617.65,0,17.65,0,0.1369776,Low
1849-RJYIG,1,0,1,1,53,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),108.25,5935.1,0,111.98,5,0.11531348,Low
8868-GAGIO,0,0,0,0,48,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.15,982.95,0,20.48,0,0.035625655,Low
4061-UKJWL,1,1,0,1,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.3,2974.5,0,99.15,3,0.3909607,Medium
5380-XPJNZ,0,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.0,198.7,0,19.87,0,0.20946427,Low
8263-QMNTJ,1,0,0,1,12,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,1275.65,0,106.3,4,0.718715,High
3230-JCNZS,1,1,0,0,57,1,0,DSL,1,0,1,1,1,0,Two year,0,Bank transfer (automatic),69.85,4003.0,0,70.23,4,0.054375567,Low
0277-ORXQS,1,0,1,0,58,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Credit card (automatic),65.25,3791.6,0,65.37,3,0.2819861,Low
7996-BPXHY,1,0,0,0,37,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.8,813.3,0,21.98,0,0.04636116,Low
3227-WLKLI,1,0,1,1,44,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,780.25,0,17.73,0,0.045380965,Low
2266-FUBDZ,0,0,0,1,27,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,552.9,0,20.48,0,0.020850934,Low
8237-ULIXL,1,0,0,0,8,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,49.4,408.25,0,51.03,1,0.4868069,Medium
8216-AZUUZ,1,1,1,0,25,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Bank transfer (automatic),88.4,2191.15,0,87.65,3,0.5979313,Medium
9153-BTBVV,1,0,1,1,57,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.6,5611.7,0,98.45,3,0.1557052,Low
5186-PEIZU,1,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,246.25,0,20.52,0,0.21993873,Low
1074-AMIOH,1,0,1,1,62,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.3,1296.15,0,20.91,0,0.0076423185,Low
4361-FEBGN,1,0,1,0,65,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),107.65,7082.85,0,108.97,5,0.36262327,Medium
7748-UMTRK,1,0,1,0,71,1,1,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),80.45,5662.25,0,79.75,4,0.05625718,Low
0380-ZCSBI,1,0,1,1,21,1,0,DSL,0,1,0,0,1,0,One year,1,Credit card (automatic),58.85,1215.45,0,57.88,2,0.049665835,Low
7145-FEJWU,0,0,1,0,71,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,109.6,7854.15,0,110.62,5,0.54601043,Medium
6463-MVYRY,1,0,0,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,75.15,525.0,0,75.0,1,0.82485217,High
3969-JQABI,1,0,0,0,72,1,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),73.0,5265.2,0,73.13,5,0.026471395,Low
9624-EGDEQ,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,70.1,0,70.1,0,0.8942089,High
1051-EQPZR,1,0,1,1,72,1,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.65,7129.45,0,99.02,4,0.00980558,Low
5849-ASHZJ,1,0,1,1,64,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.45,7266.95,0,113.55,5,0.073144145,Low
5780-INQIK,1,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,114.9,8496.7,0,118.01,6,0.11530584,Low
4526-ZJJTM,1,0,0,0,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),100.55,2878.75,0,99.27,3,0.6734371,High
8384-FZBJK,1,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.4,261.3,0,20.1,0,0.06688392,Low
3750-RNQKR,1,0,0,0,31,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Electronic check,104.35,3205.6,0,103.41,4,0.6924667,High
0962-CQPWQ,1,0,1,1,14,1,1,DSL,0,1,0,1,1,1,Month-to-month,0,Credit card (automatic),80.45,1137.05,0,81.22,4,0.19870026,Low
3096-YXENJ,1,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),91.35,6697.2,0,93.02,6,0.026161766,Low
1265-BCFEO,0,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.9,505.45,0,20.22,0,0.029721923,Low
5837-LXSDN,0,0,0,0,18,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Electronic check,68.35,1299.8,0,72.21,4,0.38855204,Medium
5945-AZYHT,0,0,1,0,71,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),79.1,5564.85,0,78.38,5,0.043521605,Low
8325-QRPZR,0,1,1,1,28,1,1,DSL,0,0,0,0,0,0,One year,1,Electronic check,51.0,1381.8,0,49.35,0,0.071846224,Low
6384-VMJHP,1,0,0,1,2,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),80.55,188.1,0,94.05,1,0.6100165,High
2262-SLNVK,0,0,1,1,17,1,1,DSL,0,1,1,1,0,0,Month-to-month,1,Mailed check,66.7,1077.05,0,63.36,3,0.15732813,Low
7730-CLDSV,0,0,0,0,56,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,86.4,4922.4,0,87.9,2,0.5338059,Medium
1135-HIORI,1,0,1,0,60,0,0,DSL,1,1,1,0,0,1,One year,0,Electronic check,50.05,2911.5,0,48.52,4,0.2785375,Low
0164-APGRB,1,0,0,0,33,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.7,826.1,0,25.03,0,0.0554246,Low
6481-ESCNL,1,0,0,0,1,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Mailed check,83.4,83.4,0,83.4,3,0.79123425,High
1790-NESIO,0,0,1,0,63,1,1,Fiber optic,1,0,0,1,0,0,Two year,1,Credit card (automatic),84.65,5377.8,0,85.36,2,0.07421271,Low
1550-EENBN,1,0,0,0,55,1,0,DSL,0,1,1,0,0,1,Two year,1,Mailed check,64.75,3617.1,0,65.77,3,0.072681606,Low
8198-RKSZG,1,0,1,0,65,1,1,Fiber optic,1,1,0,1,1,0,One year,1,Bank transfer (automatic),100.15,6643.5,0,102.21,4,0.33080512,Medium
9297-EONCV,0,0,0,0,63,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.25,1559.3,0,24.75,0,0.025639478,Low
1069-QJOEE,1,1,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),113.0,7987.6,0,114.11,6,0.18813588,Low
7799-DSEWS,1,0,1,1,36,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.65,1547.35,0,42.98,3,0.03221695,Low
8766-PAFNE,0,0,0,0,22,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.95,2142.8,0,97.4,4,0.5726505,Medium
5315-CKEQK,1,1,0,0,5,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),59.9,287.85,0,57.57,3,0.42089164,Medium
3130-ICDUP,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.8,19.8,0,19.8,0,0.59925485,Medium
0820-FNRNX,0,0,0,0,56,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),81.8,4534.45,0,80.97,5,0.0658441,Low
0880-FVFWF,1,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.0,40.9,0,20.45,0,0.42883325,Medium
4611-ANLQC,0,0,0,0,35,1,1,DSL,1,0,1,0,0,0,Month-to-month,1,Electronic check,59.6,2094.9,0,59.85,2,0.44464013,Medium
4213-HKBJO,1,0,1,0,64,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.0,1584.8,0,24.76,0,0.03292318,Low
2792-LSHWX,1,0,0,0,15,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.35,1302.65,0,86.84,2,0.6975288,High
0014-BMAQU,0,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,55.55,55.55,0,55.55,1,0.74470544,High
9018-PCIOK,1,0,1,1,70,1,0,DSL,1,0,0,1,1,1,Two year,0,Credit card (automatic),75.35,5437.75,0,77.68,4,0.014284498,Low
4837-QUSFT,1,0,0,0,39,1,0,DSL,0,0,0,1,0,1,One year,0,Electronic check,59.3,2209.15,0,56.64,2,0.21489842,Low
9953-ZMKSM,1,0,0,0,29,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,66.1,1912.15,0,65.94,2,0.43430364,Medium
0907-HQNTS,1,0,1,1,14,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,18.8,255.55,0,18.25,0,0.027823674,Low
7665-NKLAV,1,0,0,0,61,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),86.45,5175.3,0,84.84,5,0.04535798,Low
4391-LNRXK,0,0,0,1,13,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),52.1,670.65,0,51.59,1,0.22252102,Low
8250-ZNGGW,1,0,0,0,66,0,0,DSL,1,1,1,1,0,0,Two year,1,Mailed check,47.4,3177.25,0,48.14,4,0.053793516,Low
8562-GHPPI,1,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.15,6557.75,0,111.15,5,0.4835374,Medium
5893-PYOLZ,0,0,1,1,62,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.95,5791.85,0,93.42,3,0.031753447,Low
4986-MXSFP,0,1,1,0,33,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Electronic check,93.55,3055.5,0,92.59,4,0.41454262,Medium
6131-FOYAS,0,0,0,1,66,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),79.5,5196.1,0,78.73,5,0.01900736,Low
3027-YNWZU,1,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,8405.0,0,116.74,6,0.08895246,Low
5609-IMCGG,1,0,1,1,51,1,1,Fiber optic,1,0,0,1,1,0,One year,1,Mailed check,95.15,5000.05,0,98.04,3,0.03709374,Low
4727-MCYZG,0,0,0,0,63,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,105.4,6713.2,0,106.56,4,0.61186624,High
9481-WHGWY,0,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.1,562.6,0,20.84,0,0.058615543,Low
4328-VUFWD,1,1,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,91.45,0,22.86,0,0.30352837,Medium
3301-LSLWQ,0,0,1,1,42,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.7,828.85,0,19.73,0,0.014535005,Low
7473-ZBDSN,1,0,0,0,29,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,617.35,0,21.29,0,0.053149056,Low
3166-PNEOF,0,0,0,0,30,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.7,625.05,0,20.83,0,0.06181021,Low
5639-NTUPK,0,0,1,1,71,1,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.45,6029.9,0,84.93,6,0.008170815,Low
8780-YRMTT,0,0,1,0,46,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.4,1842.7,0,40.06,3,0.082661144,Low
5140-FOMCQ,0,0,0,0,69,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),105.2,7386.05,0,107.04,4,0.59897584,Medium
6242-SGYTS,1,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),100.65,7334.05,0,101.86,4,0.068521254,Low
8166-ORCHU,0,0,0,0,28,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,91.0,2626.15,0,93.79,3,0.55436516,Medium
8414-OOEEL,1,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.75,8277.05,0,114.96,6,0.0859597,Low
8454-AATJP,1,0,0,0,7,1,0,DSL,1,0,0,0,0,1,One year,1,Electronic check,59.1,369.25,0,52.75,2,0.36444953,Medium
4531-AUZNK,1,0,0,0,22,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.8,1049.05,0,47.68,1,0.5209737,Medium
4191-XOVOM,0,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.3,1414.8,0,19.65,0,0.022433564,Low
2150-OEGBV,0,0,1,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.65,169.75,0,21.22,0,0.11955478,Low
1855-CFULU,0,0,1,0,52,1,1,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),81.4,4354.45,0,83.74,5,0.18768884,Low
4878-BUNFV,1,0,0,0,68,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,38.9,2719.2,0,39.99,3,0.0450787,Low
1872-EBWSC,1,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),87.95,6365.35,0,89.65,6,0.037633684,Low
7026-YMSBE,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,51.6,0,25.8,0,0.3790002,Medium
6997-UVGOX,1,1,0,0,34,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,96.35,3190.25,0,93.83,3,0.74520296,High
9674-EHPPG,1,0,0,0,35,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.15,812.5,0,23.21,0,0.4376873,Medium
5440-VHLUL,1,0,1,1,61,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.1,1143.8,0,18.75,0,0.013643225,Low
5781-BKHOP,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.0,44.0,0,44.0,0,0.7953475,High
5213-TWWJU,1,0,1,1,53,1,0,DSL,0,0,1,0,0,1,One year,0,Credit card (automatic),60.6,3297.0,0,62.21,2,0.040098343,Low
8628-MFKAX,1,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.65,1887.0,0,26.21,0,0.025231685,Low
7629-WIXZF,0,1,1,0,41,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,53.95,2215.4,0,54.03,4,0.71514904,High
5445-GLVOT,1,0,1,0,24,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.4,482.8,0,20.12,0,0.06770094,Low
3976-HXHCE,0,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.35,216.45,0,27.06,1,0.45130387,Medium
2466-NEJOJ,1,0,0,0,54,1,1,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),95.1,5064.85,0,93.79,3,0.21653542,Low
0254-KCJGT,0,0,0,0,41,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.25,996.45,0,24.3,0,0.29359195,Low
5472-CVMDX,1,0,1,0,19,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.9,839.65,0,44.19,0,0.36610764,Medium
6461-SZMCV,1,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),92.65,6733.0,0,93.51,6,0.008229911,Low
8150-QUDFX,0,0,0,0,62,0,0,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),43.7,2618.3,0,42.23,4,0.051810518,Low
9508-ILZDG,1,1,1,1,56,1,0,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),72.6,4084.35,0,72.93,4,0.017954469,Low
2346-DJQTB,0,0,1,1,32,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,18.95,613.95,0,19.19,0,0.019329406,Low
1697-LYYYX,0,0,0,0,21,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.5,402.85,0,19.18,0,0.1316928,Low
1942-OQFRW,0,0,1,1,62,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.95,1244.8,0,20.08,0,0.013428665,Low
9640-ZSLDC,1,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.5,46.4,0,23.2,0,0.75055814,High
4231-LZUYM,0,0,0,1,27,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,581.85,0,21.55,0,0.017851163,Low
6128-AQBMT,1,0,0,0,25,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,61.05,1540.2,0,61.61,5,0.26780668,Low
3594-BDSOA,0,0,0,0,49,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),106.65,5168.1,0,105.47,4,0.5906354,Medium
5133-VRSAB,1,0,0,0,63,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),108.25,6780.1,0,107.62,5,0.48115408,Medium
5996-DAOQL,1,0,0,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.4,94.5,0,23.62,0,0.16989452,Low
6838-YAUVY,1,0,1,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,55.3,55.3,0,55.3,1,0.8389648,High
